name1	name2	goal_diff	score_diff
Ньюкасл Юнайтед	Норвич Сити	0.6774193548387097	0.6428571428571428
Ньюкасл Юнайтед	Фулхэм	0.2857142857142857	0.35714285714285715
Ньюкасл Юнайтед	Кардифф Сити	0.6	0.66
Кристал Пэлас	Манчестер Сити	0.14795918367346939	0.19607843137254904
Кристал Пэлас	Ливерпуль	0.1875	0.13
Кристал Пэлас	Челси	0.17934782608695654	0.04444444444444445
Кристал Пэлас	Арсенал	0.11538461538461536	0.05555555555555558
Кристал Пэлас	Эвертон	0.203125	0.13636363636363635
Кристал Пэлас	Тоттенхэм Хотспур	0.5	0.5
Кристал Пэлас	Манчестер Юнайтед	0.3219178082191781	0.28378378378378377
Кристал Пэлас	Саутгемптон	0.36184210526315785	0.35714285714285715
Кристал Пэлас	Сток Сити	0.4583333333333333	0.41935483870967744
Кристал Пэлас	Ньюкасл Юнайтед	0.37234042553191493	0.23076923076923078
Кристал Пэлас	Суонси Сити	0.5	0.4444444444444444
Кристал Пэлас	Вест Хэм Юнайтед	0.36585365853658536	0.43478260869565216
Кристал Пэлас	Сандерленд	0.4285714285714286	0.4285714285714286
Кристал Пэлас	Астон Вилла	0.484375	0.5
Кристал Пэлас	Халл Сити	0.4318181818181818	0.5
Кристал Пэлас	Вест Бромвич Альбион	0.4166666666666667	0.5
Кристал Пэлас	Норвич Сити	0.5	0.44642857142857145
Кристал Пэлас	Фулхэм	0.4230769230769231	0.3888888888888889
Кристал Пэлас	Кардифф Сити	0.4418604651162791	0.4230769230769231
Суонси Сити	Манчестер Сити	0.19090909090909092	0.14285714285714285
Суонси Сити	Ливерпуль	0.25	0.125
Суонси Сити	Челси	0.26315789473684215	0.10204081632653061
Суонси Сити	Арсенал	0.34375	0.2727272727272727
Суонси Сити	Эвертон	0.3877551020408163	0.28846153846153844
Суонси Сити	Тоттенхэм Хотспур	0.4609375	0.2121212121212121
Суонси Сити	Саутгемптон	0.46	0.37
Суонси Сити	Сток Сити	0.5625	0.5476190476190477
Суонси Сити	Ньюкасл Юнайтед	0.4634146341463415	0.32608695652173914
Суонси Сити	Кристал Пэлас	0.5921052631578947	0.5238095238095238
Суонси Сити	Вест Хэм Юнайтед	0.5192307692307693	0.5476190476190477
Суонси Сити	Сандерленд	0.7	0.7
Суонси Сити	Астон Вилла	0.5510204081632653	0.5098039215686274
Суонси Сити	Халл Сити	0.5681818181818181	0.5446428571428571
Суонси Сити	Вест Бромвич Альбион	0.5448717948717948	0.5444444444444444
Суонси Сити	Норвич Сити	0.5869565217391304	0.4777777777777778
Суонси Сити	Фулхэм	0.65625	0.5303030303030303
Суонси Сити	Кардифф Сити	0.6111111111111112	0.5416666666666666
Вест Хэм Юнайтед	Манчестер Сити	0.325	0.33333333333333337
Вест Хэм Юнайтед	Ливерпуль	0.21354166666666669	0.1382978723404255
Вест Хэм Юнайтед	Челси	0.33870967741935487	0.23809523809523808
Вест Хэм Юнайтед	Арсенал	0.25510204081632654	0.07692307692307693
Вест Хэм Юнайтед	Эвертон	0.5	0.4444444444444444
Вест Хэм Юнайтед	Тоттенхэм Хотспур	0.43	0.21000000000000002
Вест Хэм Юнайтед	Манчестер Юнайтед	0.3860759493670886	0.2976190476190476
Вест Хэм Юнайтед	Саутгемптон	0.410958904109589	0.3513513513513513
Вест Хэм Юнайтед	Сток Сити	0.6428571428571428	0.5714285714285714
Вест Хэм Юнайтед	Ньюкасл Юнайтед	0.4083333333333333	0.25806451612903225
Вест Хэм Юнайтед	Кристал Пэлас	0.526595744680851	0.47058823529411764
Вест Хэм Юнайтед	Суонси Сити	0.45	0.4285714285714286
Вест Хэм Юнайтед	Сандерленд	0.6363636363636364	0.5925925925925926
Вест Хэм Юнайтед	Астон Вилла	0.56	0.4736842105263158
Вест Хэм Юнайтед	Халл Сити	0.483695652173913	0.4777777777777778
Вест Хэм Юнайтед	Вест Бромвич Альбион	0.4489795918367347	0.4423076923076923
Вест Хэм Юнайтед	Норвич Сити	0.5763888888888888	0.5
Вест Хэм Юнайтед	Фулхэм	0.5657894736842105	0.5
Сандерленд	Манчестер Сити	0.0	0.14285714285714285
Сандерленд	Ливерпуль	0.16666666666666669	0.17857142857142855
Сандерленд	Челси	0.14634146341463417	0.08695652173913043
Сандерленд	Арсенал	0.25	0.1875
Сандерленд	Эвертон	0.265625	0.11224489795918369
Сандерленд	Тоттенхэм Хотспур	0.32558139534883723	0.1923076923076923
Сандерленд	Манчестер Юнайтед	0.20588235294117646	0.2857142857142857
Сандерленд	Саутгемптон	0.3416666666666667	0.29032258064516125
Сандерленд	Сток Сити	0.49242424242424243	0.4411764705882353
Сандерленд	Ньюкасл Юнайтед	0.2692307692307692	0.2619047619047619
Сандерленд	Кристал Пэлас	0.5192307692307693	0.4666666666666667
Сандерленд	Суонси Сити	0.4305555555555556	0.49056603773584906
Сандерленд	Вест Хэм Юнайтед	0.43617021276595747	0.4042553191489362
Сандерленд	Астон Вилла	0.40909090909090906	0.39285714285714285
Сандерленд	Халл Сити	0.4722222222222222	0.5
Сандерленд	Вест Бромвич Альбион	0.47115384615384615	0.49019607843137253
Сандерленд	Норвич Сити	0.4574468085106383	0.3269230769230769
Сандерленд	Кардифф Сити	0.5510204081632653	0.49019607843137253
Астон Вилла	Манчестер Сити	0.25	0.3181818181818182
Астон Вилла	Ливерпуль	0.5	0.5
Астон Вилла	Челси	0.23717948717948717	0.1111111111111111
Астон Вилла	Арсенал	0.2772727272727273	0.13392857142857145
Астон Вилла	Эвертон	0.4423076923076923	0.3611111111111111
Астон Вилла	Тоттенхэм Хотспур	0.5	0.4166666666666667
Астон Вилла	Манчестер Юнайтед	0.44680851063829785	0.4423076923076923
Астон Вилла	Саутгемптон	0.39893617021276595	0.3627450980392157
Астон Вилла	Сток Сити	0.5337078651685393	0.5
Астон Вилла	Ньюкасл Юнайтед	0.6875	0.4375
Астон Вилла	Кристал Пэлас	0.6020408163265306	0.6153846153846154
Астон Вилла	Суонси Сити	0.4387755102040816	0.4807692307692308
Астон Вилла	Вест Хэм Юнайтед	0.5138888888888888	0.5694444444444444
Астон Вилла	Сандерленд	0.6973684210526316	0.6904761904761905
Астон Вилла	Халл Сити	0.46	0.48
Астон Вилла	Вест Бромвич Альбион	0.48484848484848486	0.5294117647058824
Астон Вилла	Норвич Сити	0.5592105263157895	0.5
Астон Вилла	Фулхэм	0.6595744680851063	0.6063829787234043
Астон Вилла	Кардифф Сити	0.515625	0.4772727272727273
Халл Сити	Манчестер Сити	0.19871794871794873	0.2
Халл Сити	Ливерпуль	0.2763157894736842	0.29166666666666663
Халл Сити	Челси	0.3	0.1774193548387097
Халл Сити	Арсенал	0.375	0.17708333333333331
Халл Сити	Эвертон	0.3472222222222222	0.19811320754716982
Халл Сити	Тоттенхэм Хотспур	0.45714285714285713	0.2142857142857143
Халл Сити	Манчестер Юнайтед	0.35714285714285715	0.34615384615384615
Халл Сити	Саутгемптон	0.4166666666666667	0.375
Халл Сити	Сток Сити	0.48863636363636365	0.5185185185185185
Халл Сити	Ньюкасл Юнайтед	0.5202702702702703	0.3717948717948718
Халл Сити	Кристал Пэлас	0.6612903225806451	0.7380952380952381
Халл Сити	Суонси Сити	0.4787234042553192	0.5
Халл Сити	Вест Хэм Юнайтед	0.4375	0.5909090909090909
Халл Сити	Сандерленд	0.72	0.6842105263157895
Халл Сити	Астон Вилла	0.4411764705882353	0.5357142857142857
Халл Сити	Вест Бромвич Альбион	0.5189873417721519	0.5238095238095238
Халл Сити	Норвич Сити	0.375	0.4166666666666667
Халл Сити	Фулхэм	0.5918367346938775	0.5769230769230769
Халл Сити	Кардифф Сити	0.375	0.4375
Вест Бромвич Альбион	Манчестер Сити	0.13181818181818183	0.05357142857142855
Вест Бромвич Альбион	Ливерпуль	0.26027397260273977	0.14705882352941174
Вест Бромвич Альбион	Челси	0.2569444444444444	0.05405405405405406
Вест Бромвич Альбион	Арсенал	0.375	0.26666666666666666
Вест Бромвич Альбион	Эвертон	0.32727272727272727	0.17857142857142855
Вест Бромвич Альбион	Тоттенхэм Хотспур	0.4427083333333333	0.22448979591836737
Вест Бромвич Альбион	Манчестер Юнайтед	0.368421052631579	0.2619047619047619
Вест Бромвич Альбион	Сток Сити	0.4675925925925926	0.39622641509433965
Вест Бромвич Альбион	Ньюкасл Юнайтед	0.40909090909090906	0.23214285714285715
Вест Бромвич Альбион	Кристал Пэлас	0.72	0.6842105263157895
Вест Бромвич Альбион	Суонси Сити	0.6666666666666666	0.5714285714285714
Вест Бромвич Альбион	Вест Хэм Юнайтед	0.4846938775510204	0.4607843137254902
Вест Бромвич Альбион	Сандерленд	0.6	0.5555555555555556
Вест Бромвич Альбион	Астон Вилла	0.5272727272727272	0.48214285714285715
Вест Бромвич Альбион	Халл Сити	0.5106382978723404	0.4230769230769231
Вест Бромвич Альбион	Норвич Сити	0.6627906976744187	0.5192307692307693
Вест Бромвич Альбион	Фулхэм	0.6643835616438356	0.5540540540540541
Вест Бромвич Альбион	Кардифф Сити	0.6086956521739131	0.5333333333333333
Норвич Сити	Манчестер Сити	0.09027777777777779	0.09722222222222221
Норвич Сити	Ливерпуль	0.09375	0.03125
Норвич Сити	Челси	0.35	0.3666666666666667
Норвич Сити	Арсенал	0.2361111111111111	0.09433962264150941
Норвич Сити	Тоттенхэм Хотспур	0.33783783783783783	0.17948717948717946
Норвич Сити	Манчестер Юнайтед	0.25510204081632654	0.2692307692307692
Норвич Сити	Саутгемптон	0.35714285714285715	0.2857142857142857
Норвич Сити	Сток Сити	0.4473684210526316	0.47619047619047616
Норвич Сити	Ньюкасл Юнайтед	0.3359375	0.30303030303030304
Норвич Сити	Кристал Пэлас	0.5131578947368421	0.5952380952380952
Норвич Сити	Суонси Сити	0.3404255319148936	0.46153846153846156
Норвич Сити	Вест Хэм Юнайтед	0.28125	0.45454545454545453
Норвич Сити	Сандерленд	0.44936708860759494	0.5476190476190477
Норвич Сити	Астон Вилла	0.45	0.5555555555555556
Норвич Сити	Халл Сити	0.39166666666666666	0.45161290322580644
Норвич Сити	Вест Бромвич Альбион	0.4308510638297872	0.5319148936170213
Норвич Сити	Фулхэм	0.5306122448979592	0.6153846153846154
Норвич Сити	Кардифф Сити	0.46153846153846156	0.4722222222222222
Фулхэм	Манчестер Сити	0.03191489361702127	0.13461538461538464
Фулхэм	Ливерпуль	0.06363636363636366	0.0357142857142857
Фулхэм	Челси	0.09459459459459457	0.0
Фулхэм	Арсенал	0.6875	0.75
Фулхэм	Эвертон	0.19565217391304346	0.13333333333333336
Фулхэм	Тоттенхэм Хотспур	0.2772727272727273	0.16964285714285715
Фулхэм	Манчестер Юнайтед	0.4	0.39473684210526316
Фулхэм	Саутгемптон	0.27142857142857146	0.3142857142857143
Фулхэм	Сток Сити	0.4117647058823529	0.39285714285714285
Фулхэм	Ньюкасл Юнайтед	0.28205128205128205	0.25555555555555554
Фулхэм	Кристал Пэлас	0.3611111111111111	0.37735849056603776
Фулхэм	Суонси Сити	0.3548387096774194	0.4523809523809524
Фулхэм	Вест Хэм Юнайтед	0.39090909090909093	0.5178571428571429
Фулхэм	Сандерленд	0.4727272727272727	0.5806451612903226
Фулхэм	Астон Вилла	0.34090909090909094	0.3269230769230769
Фулхэм	Халл Сити	0.33163265306122447	0.4411764705882353
Фулхэм	Вест Бромвич Альбион	0.5625	0.625
Фулхэм	Норвич Сити	0.421875	0.4489795918367347
Фулхэм	Кардифф Сити	0.4375	0.45454545454545453
Кардифф Сити	Манчестер Сити	0.125	0.25
Кардифф Сити	Ливерпуль	0.05696202531645572	0.059523809523809534
Кардифф Сити	Челси	0.1111111111111111	0.037735849056603765
Кардифф Сити	Арсенал	0.2368421052631579	0.14285714285714285
Кардифф Сити	Эвертон	0.4285714285714286	0.5714285714285714
Кардифф Сити	Тоттенхэм Хотспур	0.34615384615384615	0.2777777777777778
Кардифф Сити	Манчестер Юнайтед	0.328125	0.30952380952380953
Кардифф Сити	Саутгемптон	0.33673469387755106	0.3653846153846154
Кардифф Сити	Сток Сити	0.37234042553191493	0.3627450980392157
Кардифф Сити	Ньюкасл Юнайтед	0.5882352941176471	0.5357142857142857
Кардифф Сити	Кристал Пэлас	0.4308510638297872	0.44680851063829785
Кардифф Сити	Суонси Сити	0.40625	0.45454545454545453
Кардифф Сити	Вест Хэм Юнайтед	0.44545454545454544	0.5483870967741935
Кардифф Сити	Сандерленд	0.5204081632653061	0.5769230769230769
Кардифф Сити	Астон Вилла	0.3888888888888889	0.4166666666666667
Кардифф Сити	Халл Сити	0.36986301369863017	0.43243243243243246
Кардифф Сити	Вест Бромвич Альбион	0.42045454545454547	0.4814814814814815
Кардифф Сити	Норвич Сити	0.45714285714285713	0.41428571428571426
Кардифф Сити	Фулхэм	0.5263157894736842	0.5119047619047619
